"bias_mean","bias_sd","rmse_mean","rmse_sd"
0.284957604306776,0.0276095963910147,0.976251851030948,0.0359571978955454
0.269519550460439,0.0441332361893742,0.62616603984503,0.0603548231863965
0.330450831665853,0.13894200263244,2.10833334281331,0.0939237531696686
0.366561892465283,0.134540171368559,2.06181378397267,0.0563580118754534
0.270024251201591,0.0272357968078408,1.0037790202712,0.0761847833501937
0.25344535075739,0.0204453225532206,0.635997241102218,0.0367520861544324
